epoch,volume_id,micro_dice,true_pixels,predicted_pixels,positive_slices,positive_slice_recall,positive_predicted_empty_pct,empty_slice_false_positive_pct
3,107,0.1075749116780593,1473,9273,71,0.4647887323943662,32.394366197183096,30.714285714285715
3,108,0.7352105589342043,363698,288186,202,0.8762376237623762,5.9405940594059405,23.547400611620795
3,109,0.5049448304146926,18200,30740,131,0.8396946564885496,9.923664122137405,21.44
3,110,0.6389812683033601,31120,39242,130,0.9692307692307692,0.0,32.50728862973761
3,111,0.19473402838848342,1830,13134,92,0.8586956521739131,0.0,32.88490284005979
3,112,0.024115206296113488,295,20190,26,0.8076923076923077,0.0,41.241379310344826
3,113,0.44973679109638465,21076,45981,135,0.9037037037037037,3.7037037037037037,32.66761768901569
3,114,1.8450184498440923e-10,0,5420,0,0.0,0.0,22.81323877068558
3,115,3.865929562613912e-11,0,25867,0,0.0,0.0,44.917257683215134
3,116,0.051427985166388065,152763,32428,133,0.44360902255639095,20.30075187969925,36.516129032258064
4,104,0.01804355147858846,69032,2240,122,0.10655737704918032,51.63934426229508,5.159332321699544
4,105,2.1715526596804443e-10,0,4605,0,0.0,0.0,18.45841784989858
4,106,2.2487069929730812e-10,0,4447,0,0.0,0.0,17.509727626459146
4,107,0.149809886093192,1473,3787,71,0.43661971830985913,52.11267605633803,12.857142857142858
4,108,0.7401757842101225,363698,296202,202,0.900990099009901,6.435643564356436,10.244648318042813
4,109,0.5253805184762759,18200,21417,131,0.8625954198473282,9.16030534351145,8.96
4,110,0.6757044320576074,31120,23392,130,0.9538461538461539,3.8461538461538463,8.16326530612245
4,111,0.2793193718220786,1830,5810,92,0.6195652173913043,18.47826086956522,14.648729446935725
4,112,0.059572364471688004,295,7796,26,0.8076923076923077,3.8461538461538463,21.655172413793103
4,113,0.5753149569086802,21076,31709,135,0.8740740740740741,8.88888888888889,9.27246790299572
4,114,1.865671638310314e-09,0,536,0,0.0,0.0,4.846335697399527
4,115,9.85415845389691e-11,0,10148,0,0.0,0.0,24.822695035460992
4,116,0.027242317895467792,152763,17340,133,0.2857142857142857,33.08270676691729,14.32258064516129
5,104,0.0015258291976268724,69032,8303,122,0.10655737704918032,27.868852459016395,27.01062215477997
5,105,7.09975150819313e-11,0,14085,0,0.0,0.0,30.425963488843813
5,106,2.242152465864988e-10,0,4460,0,0.0,0.0,25.421530479896237
5,107,0.09071865943516608,1473,10939,71,0.4647887323943662,26.760563380281692,37.714285714285715
5,108,0.73882634788394,363698,299156,202,0.9108910891089109,2.9702970297029703,41.43730886850153
5,109,0.5331742243560548,18200,19510,131,0.816793893129771,8.396946564885496,31.36
5,110,0.6315259696746824,31120,28488,130,0.9230769230769231,1.5384615384615385,24.489795918367346
5,111,0.10276445284096906,1830,18391,92,0.6086956521739131,17.391304347826086,43.497757847533634
5,112,0.012267189496925719,295,35410,26,0.7692307692307693,0.0,55.724137931034484
5,113,0.5235362461795666,21076,35730,135,0.8518518518518519,10.37037037037037,30.670470756062766
5,114,1.9716088324188467e-10,0,5072,0,0.0,0.0,24.58628841607565
5,115,8.400537633702911e-11,0,11904,0,0.0,0.0,51.773049645390074
5,116,0.002029490253423014,152763,6883,133,0.07518796992481203,56.390977443609025,29.419354838709676
6,104,0.030747346550077315,69032,4080,122,0.28688524590163933,22.131147540983605,9.863429438543248
6,105,1.2056908607179055e-10,0,8294,0,0.0,0.0,28.904665314401623
6,106,1.809299800649665e-10,0,5527,0,0.0,0.0,23.605706874189366
6,107,0.14451612912424558,1473,7827,71,0.5070422535211268,18.309859154929576,23.714285714285715
6,108,0.7506491653149489,363698,280976,202,0.9455445544554455,0.9900990099009901,14.220183486238533
6,109,0.5696940726680283,18200,23640,131,0.8931297709923665,2.2900763358778624,13.76
6,110,0.6973457255346672,31120,28595,130,0.9769230769230769,0.7692307692307693,15.597667638483966
6,111,0.19906746605775358,1830,8679,92,0.7065217391304348,11.956521739130435,22.720478325859492
6,112,0.01734592067628575,295,25763,26,0.8076923076923077,0.0,36.689655172413794
6,113,0.5827123978616553,21076,31667,135,0.8814814814814815,5.925925925925926,15.834522111269616
6,114,7.363770244945676e-10,0,1358,0,0.0,0.0,11.347517730496454
6,115,5.460601758015584e-11,0,18313,0,0.0,0.0,32.860520094562645
6,116,0.0010290651122935642,152763,14379,133,0.05263157894736842,66.9172932330827,27.096774193548388
7,104,0.013339173946030902,69032,1737,122,0.11475409836065574,67.21311475409836,9.408194233687405
7,105,1.7627357655979662e-10,0,5673,0,0.0,0.0,24.137931034482758
7,106,5.310674452835541e-10,0,1883,0,0.0,0.0,14.137483787289234
7,107,0.1388168138117778,1473,6235,71,0.4647887323943662,32.394366197183096,17.571428571428573
7,108,0.7461338308217482,363698,267741,202,0.900990099009901,4.455445544554456,11.162079510703364
7,109,0.5374603107946788,18200,29357,131,0.8625954198473282,10.687022900763358,13.28
7,110,0.7153474611061837,31120,24987,130,0.9,4.615384615384615,8.892128279883382
7,111,0.17117776160819545,1830,7739,92,0.5108695652173914,30.434782608695652,18.98355754857997
7,112,0.03374347510871146,295,10433,26,0.6153846153846154,11.538461538461538,28.689655172413794
7,113,0.5668394351831132,21076,33525,135,0.8148148148148148,13.333333333333334,14.265335235378032
7,114,1.430615162474084e-09,0,699,0,0.0,0.0,6.73758865248227
7,115,1.651527662815602e-10,0,6055,0,0.0,0.0,27.30496453900709
7,116,8.756622820953617e-05,152763,7116,133,0.007518796992481203,69.92481203007519,11.741935483870968
8,104,0.046424904082494396,69032,4980,122,0.4180327868852459,22.950819672131146,11.684370257966616
8,105,1.225340031708695e-10,0,8161,0,0.0,0.0,33.2657200811359
8,106,4.2735042716779896e-10,0,2340,0,0.0,0.0,21.40077821011673
8,107,0.10199556550070595,1473,8449,71,0.43661971830985913,25.35211267605634,23.0
8,108,0.7512717149190653,363698,299383,202,0.900990099009901,1.9801980198019802,24.770642201834864
8,109,0.5576446803245477,18200,21370,131,0.8549618320610687,2.2900763358778624,20.64
8,110,0.6461905321727285,31120,28429,130,0.9384615384615385,0.7692307692307693,19.97084548104956
8,111,0.12993495695583612,1830,11392,92,0.5543478260869565,16.304347826086957,40.059790732436475
8,112,0.011656113189942472,295,31448,26,0.6538461538461539,11.538461538461538,50.206896551724135
8,113,0.5614015593540123,21076,32921,135,0.8296296296296296,5.925925925925926,27.5320970042796
8,114,4.046944555221795e-10,0,2471,0,0.0,0.0,27.18676122931442
8,115,1.0104071939971296e-10,0,9897,0,0.0,0.0,45.0354609929078
8,116,0.00046148473981951274,152763,7589,133,0.05263157894736842,77.44360902255639,32.645161290322584
9,104,0.010010826328894861,69032,2091,122,0.13934426229508196,70.49180327868852,11.987860394537178
9,105,8.563110120862895e-11,0,11678,0,0.0,0.0,28.49898580121704
9,106,1.2594458436700948e-10,0,7940,0,0.0,0.0,29.961089494163424
9,107,0.07249931874182347,1473,5865,71,0.3380281690140845,33.80281690140845,19.285714285714285
9,108,0.7334264334325143,363698,255707,202,0.8910891089108911,10.396039603960396,24.00611620795107
9,109,0.5297156274581342,18200,20130,131,0.7557251908396947,10.687022900763358,17.12
9,110,0.6721390136122264,31120,27234,130,0.8692307692307693,10.0,17.638483965014576
9,111,0.15529923109701613,1830,10134,92,0.5543478260869565,27.17391304347826,30.343796711509714
9,112,0.010606916493736053,295,31571,26,0.6923076923076923,15.384615384615385,48.55172413793103
9,113,0.5497625526093903,21076,38095,135,0.9185185185185185,5.925925925925926,25.249643366619114
9,114,4.885197848126429e-10,0,2047,0,0.0,0.0,14.539007092198581
9,115,9.673986648962562e-11,0,10337,0,0.0,0.0,39.2434988179669
9,116,0.00973033083723314,152763,12699,133,0.06766917293233082,54.13533834586466,13.03225806451613
10,104,0.0006364543850167582,69032,101,122,0.040983606557377046,95.90163934426229,1.062215477996965
10,105,2.7100270929267557e-09,0,369,0,0.0,0.0,2.231237322515213
10,106,7.955449476566865e-10,0,1257,0,0.0,0.0,4.7989623865110245
10,107,0.0634833013901509,1473,2150,71,0.16901408450704225,80.28169014084507,7.857142857142857
10,108,0.7469008086485304,363698,274775,202,0.8910891089108911,10.891089108910892,0.0
10,109,0.5033630429905118,18200,11981,131,0.7175572519083969,24.427480916030536,1.28
10,110,0.6896035326929134,31120,20965,130,0.8384615384615385,13.846153846153847,0.1457725947521866
10,111,0.26136829183503313,1830,3052,92,0.32608695652173914,56.52173913043478,4.185351270553064
10,112,0.3436426128116106,295,287,26,0.3076923076923077,53.84615384615385,1.103448275862069
10,113,0.5935084338480933,21076,25107,135,0.7851851851851852,19.25925925925926,1.1412268188302426
10,114,9.090908264462886e-08,0,11,0,0.0,0.0,0.3546099290780142
10,115,7.776049760671811e-10,0,1286,0,0.0,0.0,5.91016548463357
10,116,0.0009323363277229427,152763,5978,133,0.03759398496240601,82.70676691729324,0.25806451612903225
